gene,systematicName,intensity
SSZ1,YHR064C,1.48118279569892
SSF1,YHR066W,0.0587544065804935
HTD2,YHR067W,0.0228539576365663
RRP4,YHR069C,0.0631578947368421
TRM5,YHR070W,0.0564678766925958
PCL5,YHR071W,0.00204498977505112
ERG7,YHR072W,0.0993843447669305
PPE1,YHR075C,0.0506134969325153
PTC7,YHR076W,0.0858995137763371
NMD2,YHR077C,0.0266880170803309
,YHR078W,0.00562372188139059
SAE3,YHR079C-A,0.0138036809815951
,YHR080C,0.017478152309613
LRP1,YHR081W,0.037321063394683
KSP1,YHR082C,0.0373632239124633
SAM35,YHR083W,0.0882154882154882
STE12,YHR084W,0.0528255528255528
IPI1,YHR085W,0.0229320229320229
NAM8,YHR086W,0.0293373798684876
,YHR086W-A,0.00102249488752556
RTC3,YHR087W,4.56843483955468
GAR1,YHR089C,0.700352526439483
YNG2,YHR090C,0.00980392156862745
AHT1,YHR093W,-0.000723850886717337
HXT1,YHR094C,0.000778816199376947
,YHR095W,0.00103359173126615
HXT5,YHR096C,0.329849012775842
,YHR097C,0.111587982832618
SFB3,YHR098C,0.176026272577997
GEP4,YHR100C,0.127300613496933
BIG1,YHR101C,0.0333839150227618
SBE22,YHR103W,0.0107296137339056
GRE3,YHR104W,1.58229598893499
YPT35,YHR105W,0.0455010224948875
TRR2,YHR106W,0.0907079646017699
GGA2,YHR108W,0.240286298568507
CTM1,YHR109W,0.0278706800445931
ERP5,YHR110W,0.0124401913875598
UBA4,YHR111W,0.0548953027730617
APE4,YHR113W,0.213504136642647
BZZ1,YHR114W,0.103582554517134
DMA1,YHR115C,0.00474683544303798
COX23,YHR116W,0.0747264478249266
TOM71,YHR117W,0.165347405452946
ORC6,YHR118C,0.00679012345679012
SET1,YHR119W,0.00364479787939032
MSH1,YHR120W,0.0175084175084175
LSM12,YHR121W,0.0975103734439834
CIA2,YHR122W,0.0587761674718197
EPT1,YHR123W,0.0915841584158416
NDT80,YHR124W,0.00891861761426979
,YHR125W,0.0144770177343467
ANS1,YHR126C,0.0112474437627812
ARP1,YHR129C,0.0143014301430143
,YHR130C,0.0131782945736434
,YHR131C,0.00320256204963971
,YHR131W-A,0.00361925443358668
ECM14,YHR132C,0.028118609406953
NSG1,YHR133C,0.122795558458524
WSS1,YHR134W,-1.15648231731787e-18
YCK1,YHR135C,0.081799591002045
SPL2,YHR136C,0.00819672131147541
ARO9,YHR137W,0.129753914988814
,YHR138C,0.688139059304704
SPS100,YHR139C,0.320552147239264
,YHR139C-A,0.013029315960912
,YHR140W,0.0816831683168317
CHS7,YHR142W,0.0313531353135314
DSE2,YHR143W,0.00562372188139059
DCD1,YHR144C,0.0192416525183928
,YHR145C,0.00361925443358668
CRP1,YHR146W,0.487898789878988
MRPL6,YHR147C,0.000723850886717335
IMP3,YHR148W,0.0426796326310103
SKG6,YHR149C,0.00423472474289171
PEX28,YHR150W,0.0081799591002045
MTC6,YHR151C,0.00357873210633947
SPO12,YHR152W,0.00991080277502478
SPO16,YHR153C,-0.00167224080267558
RTT107,YHR154W,0.0289052890528905
YSP1,YHR155W,0.00947603121516165
LIN1,YHR156C,0.0105715229600264
REC104,YHR157W,0.00334448160535117
KEL1,YHR158C,0.0715705765407555
TDA11,YHR159W,0.0173860911270983
PEX18,YHR160C,0.00460122699386503
YAP1801,YHR161C,0.0675944333996024
MPC2,YHR162W,1.53709677419355
SOL3,YHR163W,0.390962671905697
DNA2,YHR164C,0.00849673202614379
PRP8,YHR165C,0.0234530938123753
CDC23,YHR166C,0.00376952073236403
THP2,YHR167W,0.0419753086419753
MTG2,YHR168W,0.0224948875255624
DBP8,YHR169W,0.0775862068965517
ATG7,YHR171W,0.0365853658536585
SPC97,YHR172W,0.0191972076788831
,YHR173C,0.00204498977505113
CTR2,YHR175W,0.151834130781499
,YHR175W-A,0.0173824130879346
FMO1,YHR176W,0.032719836400818
,YHR177W,0.0184049079754601
STB5,YHR178W,0.00698602794411178
OYE2,YHR179W,1.83195020746888
,YHR180C-B,0.0020671834625323
SVP26,YHR181W,0.439753737906772
,YHR182W,0.0218312153796025
GND1,YHR183W,4.41556145004421
SSP1,YHR184W,0.0199386503067485
PFS1,YHR185C,0.00920245398773006
KOG1,YHR186C,0.0305280528052805
IKI1,YHR187W,0.0399274047186933
GPI16,YHR188C,0.0816696914700544
PTH1,YHR189W,0.0289855072463768
ERG9,YHR190W,0.319211822660099
CTF8,YHR191C,0.0301635991820041
LNP1,YHR192W,0.152439024390244
EGD2,YHR193C,2.73322932917317
MDM31,YHR194W,0.00861604738826064
NVJ1,YHR195W,0.0885245901639344
UTP9,YHR196W,0.125499600319744
AIM18,YHR198C,0.0861204013377926
AIM46,YHR199C,0.0817204301075269
NBL1,YHR199C-A,0.0368098159509202
RPN10,YHR200W,0.149789029535865
PPX1,YHR201C,0.232649071358749
,YHR202W,0.00278706800445931
MNL1,YHR204W,0.0100334448160535
SCH9,YHR205W,0.024789029535865
SKN7,YHR206W,0.04995904995905
SET5,YHR207C,0.0818152764461489
CRG1,YHR209W,0.0621165644171779
,YHR210C,0.00766871165644172
,YHR212W-A,-0.000511247443762782
,YHR213W,-0.00153374233128834
,YHR213W-A,0.00204498977505112
,YHR213W-B,-0.00204498977505112
,YHR214W,-0.00152905198776758
IMD2,YHR216W,0.00580168776371308
,YHR218W,-0.00152788388082506
,YHR219W,1.15648231731787e-18
,YIL001W,0.00231884057971014
INP51,YIL002C,0.0211538461538462
,YIL002W-A,0.12321063394683
CFD1,YIL003W,0.0232288037166086
EPS1,YIL005W,0.00418957842367112
YIA6,YIL006W,0.0132924335378323
NAS2,YIL007C,0.0833333333333333
URM1,YIL008W,0.196342925659472
EST3,YIL009C-A,1.15648231731787e-18
FAA3,YIL009W,0.0436654366543665
TIR3,YIL011W,0.0245261984392419
,YIL012W,0.000723850886717334
PDR11,YIL013C,0.00278706800445931
MNT3,YIL014W,0.00120992135511192
BAR1,YIL015W,0.00306748466257669
SNL1,YIL016W,0.152756702073849
VID28,YIL017C,0.0075107296137339
FAF1,YIL019W,0.014022787028922
HIS6,YIL020C,0.0543304570150208
RPB3,YIL021W,0.119402985074627
TIM44,YIL022W,0.217252396166134
YKE4,YIL023C,0.0122699386503067
,YIL024C,0.103783231083845
,YIL025C,0.0050761421319797
EMC5,YIL027C,0.2280163599182
,YIL028W,-0.00169204737732657
,YIL029C,0.00153374233128834
SSM4,YIL030C,0.0220095693779904
ULP2,YIL031W,0.00323886639676113
CAP2,YIL034C,0.42924357582338
CKA1,YIL035C,0.109300095877277
CST6,YIL036W,0.0452609158679446
PRM2,YIL037C,-1.15648231731787e-18
NOT3,YIL038C,0.106280193236715
TED1,YIL039W,0.166531713900135
APQ12,YIL040W,0.257097288676236
GVP36,YIL041W,0.93732970027248
PKP1,YIL042C,0.0781144781144781
CBR1,YIL043C,0.248932676518883
AGE2,YIL044C,0.180655475619504
PIG2,YIL045W,0.0298053527980535
MET30,YIL046W,-1.15648231731787e-18
,YIL046W-A,0.0168711656441718
SYG1,YIL047C,0.0230961298377029
NEO1,YIL048W,
DFG10,YIL049W,0.0081799591002045
MMF1,YIL051C,2.09501557632399
GPP1,YIL053W,1.08104921898025
,YIL054W,0.015081799591002
,YIL055C,0.0507246376811594
VHR1,YIL056W,0.0184630738522954
RGI2,YIL057C,0.538601271571299
,YIL058W,0.0101339124140427
,YIL060W,0.00445930880713489
SNP1,YIL061C,0.0238450074515648
ARC15,YIL062C,0.00421940928270042
YRB2,YIL063C,0.136973180076628
EFM4,YIL064W,0.0933786078098472
FIS1,YIL065C,0.180470347648262
RNR3,YIL066C,0.0229516946890846
,YIL066W-A,0.00144770177343467
,YIL067C,0.00290360046457607
SEC6,YIL068C,0.0604865220249836
RPS24B,YIL069C,1.02447431920028
MAM33,YIL070C,0.258967629046369
PCI8,YIL071C,0.0215384615384615
HOP1,YIL072W,0.00102249488752556
SPO22,YIL073C,0.00153374233128834
SER33,YIL074C,0.247289972899729
RPN2,YIL075C,0.310927266459841
SEC28,YIL076W,0.513239875389408
,YIL077C,0.081858407079646
THS1,YIL078W,0.788172043010753
AIR1,YIL079C,0.00493827160493827
,YIL082W,-0.00155038759689922
CAB2,YIL083C,0.286836935166994
SDS3,YIL084C,0.037465564738292
KTR7,YIL085C,0.00725952813067151
,YIL086C,0.0253229974160207
AIM19,YIL087C,0.0730353491089687
AVT7,YIL088C,0.0048661800486618
,YIL089W,0.00562372188139059
ICE2,YIL090W,0.0582995951417004
UTP25,YIL091C,0.0215401184706516
,YIL092W,0.00121654501216545
RSM25,YIL093C,0.17741935483871
LYS12,YIL094C,2.416447944007
PRK1,YIL095W,0.029585798816568
BMT5,YIL096C,0.0373563218390805
FYV10,YIL097W,0.0339321357285429
FMC1,YIL098C,0.0746934225195095
SGA1,YIL099W,0.00408997955010225
,YIL100C-A,0.027072758037225
,YIL100W,0.00144770177343467
XBP1,YIL101C,0.0693756194251734
,YIL102C,0.00511247443762781
,YIL102C-A,0.020961145194274
DPH1,YIL103W,0.0514905149051491
SLM1,YIL105C,0.159960258320914
,YIL105W-A,0.00153374233128834
MOB1,YIL106W,0.0893267651888342
PFK26,YIL107C,0.109500805152979
,YIL108W,0.12695652173913
SEC24,YIL109C,0.44756061933976
HPM1,YIL110W,0.0543382997370727
COX5B,YIL111W,0.2996632996633
HOS4,YIL112W,0.0239273927392739
SDP1,YIL113W,0.0183006535947712
POR2,YIL114C,0.0385626643295355
NUP159,YIL115C,0.0656973613354873
HIS5,YIL116W,0.337914308811641
PRM5,YIL117C,0.0133565621370499
RPI1,YIL119C,0.0184630738522954
QDR2,YIL121W,0.0305280528052805
POG1,YIL122W,0.0462504129501156
SIM1,YIL123W,0.0260736196319018
AYR1,YIL124W,0.580677794638341
STH1,YIL126W,0.0568306010928962
RRT14,YIL127C,0.0256912693228827
MET18,YIL128W,0.0589430894308943
TAO3,YIL129C,0.0236686390532544
ASG1,YIL130W,0.0314049586776859
FKH1,YIL131C,0.018018018018018
CSM2,YIL132C,0.000993541977148536
RPL16A,YIL133C,1.5758064516129
,YIL134C-A,-0.000255623721881389
FLX1,YIL134W,0.00222965440356745
VHS2,YIL135C,0.0602981029810298
OM45,YIL136W,1.61310951239009
TMA108,YIL137C,0.201999310582558
REV7,YIL139C,0.0072463768115942
AXL2,YIL140W,0.0190664036817883
CCT2,YIL142W,-0.00222965440356745
SSL2,YIL143C,0.0333620937589876
NDC80,YIL144W,0.0401709401709402
PAN6,YIL145C,0.161728395061728
ATG32,YIL146C,0.00167224080267558
SLN1,YIL147C,0.0147435897435897
MLP2,YIL149C,0.020465926409754
MCM10,YIL150C,0.000599520383693046
ESL1,YIL151C,0.00334448160535117
,YIL152W,0.00278706800445931
RRD1,YIL153W,0.108830237862496
IMP2',YIL154C,0.153496821071753
GUT2,YIL155C,0.335690235690236
UBP7,YIL156W,0.00897435897435898
,YIL156W-B,0.112040133779264
COA1,YIL157C,0.50752688172043
AIM20,YIL158W,0.00167224080267558
BNR1,YIL159W,0.00331345261762757
POT1,YIL160C,0.162207357859532
,YIL161W,0.00985507246376812
SUC2,YIL162W,0.0897435897435897
,YIL163C,0.000557413600891863
NIT1,YIL164C,0.00167224080267558
,YIL165C,-0.00111482720178372
,YIL166C,0.00501672240802676
IMA3,YIL172C,-0.00254647313470843
VTH1,YIL173W,1.15645878862489e-18
PAU14,YIL176C,-0.000509294626941685
,YIL177C,-0.00152788388082506
,YIL177W-A,-0.00203873598369011
SGN1,YIR001C,0.174422612892106
MPH1,YIR002C,0.011685655857435
AIM21,YIR003W,0.131492439184747
DJP1,YIR004W,0.122824302134647
IST3,YIR005W,0.0298013245033113
PAN1,YIR006C,0.257425742574257
,YIR007W,0.0579710144927536
PRI1,YIR008C,0.0496098104793757
MSL1,YIR009W,0.0280675608544461
STS1,YIR011C,0.00195503421309873
SQT1,YIR012W,0.195698924731183
GAT4,YIR013C,-0.00278706800445931
,YIR014W,0.0105908584169454
RPR2,YIR015W,0.00805291918320391
,YIR016W,0.000557413600891861
MET28,YIR017C,0.0111111111111111
YAP5,YIR018W,0.00478632478632479
FLO11,YIR019C,-0.00334448160535117
,YIR020C,0.00111482720178372
INA22,YIR024C,0.102006688963211
MND2,YIR025W,-0.00055741360089186
YVH1,YIR026C,0.0529595015576324
DAL1,YIR027C,0.00780379041248606
DAL2,YIR029W,-0.00278706800445931
DAL7,YIR031C,0.00334448160535117
DAL3,YIR032C,0.0173333333333333
MGA2,YIR033W,0.00131492439184747
LYS1,YIR034C,0.597503900156006
,YIR035C,0.169887278582931
IRC24,YIR036C,0.562330623306233
HYR1,YIR037W,1.66315789473684
GTT1,YIR038C,0.723076923076923
YPS6,YIR039C,0.0024
,YIR040C,-0.00101936799184506
PAU15,YIR041W,0.00106666666666667
,YIR042C,0.00106666666666667
PRE3,YJL001W,0.407700421940928
OST1,YJL002C,0.344170771756979
COX16,YJL003W,0.0151216305062459
SYS1,YJL004C,0.0778588807785888
CYR1,YJL005W,0.0623931623931624
CTK2,YJL006C,0.0488927236123095
,YJL007C,0.0135363790186125
NOP9,YJL010C,0.110458284371328
VTC4,YJL012C,0.00263852242744063
MAD3,YJL013C,0.00123456790123457
,YJL015C,0.0
,YJL016W,0.125636672325976
BBC1,YJL020C,0.309366754617414
PET130,YJL023C,0.0256
APS3,YJL024C,0.0961298377028714
RRN7,YJL025W,0.00462504129501156
RNR2,YJL026W,2.8780353200883
,YJL027C,0.000533333333333334
,YJL028W,0.0421333333333333
VPS53,YJL029C,0.0594059405940594
MAD2,YJL030W,0.0869349230004968
BET4,YJL031C,0.0613333333333333
HCA4,YJL033W,0.0517038777908343
TAD2,YJL035C,0.0169660678642715
SNX4,YJL036W,0.066301703163017
IRC18,YJL037W,0.0096
LOH1,YJL038C,0.000836120401337794
NUP192,YJL039C,
NSP1,YJL041W,0.0492053124319617
MHP1,YJL042W,0.0834188034188034
,YJL043W,-1.15648231731787e-18
GYP6,YJL044C,0.0580474934036939
,YJL045W,0.192865105908584
RTT101,YJL047C,0.00326797385620915
,YJL047C-A,0.00053333333333333
UBX6,YJL048C,0.0630048465266559
,YJL049W,0.0224
IRC8,YJL051W,0.0016
,YJL052C-A,0.0
PEP8,YJL053W,0.0992
TIM54,YJL054W,0.021034180543383
ZAP1,YJL056C,0.0143790849673203
IKS1,YJL057C,0.0106666666666667
BIT61,YJL058C,0.00885668276972625
YHC3,YJL059W,0.00586666666666667
BNA3,YJL060W,0.292603453893776
NUP82,YJL061W,0.108713029576339
MRPL8,YJL063C,0.214814814814815
DLS1,YJL065C,0.0862068965517241
MPM1,YJL066C,0.0913091309130913
,YJL068C,0.494252873563218
UTP18,YJL069C,0.0665883274578927
,YJL070C,0.018147851614625
ARG2,YJL071W,0.020066889632107
PSF2,YJL072C,0.0282051282051282
JEM1,YJL073W,0.0329929300864101
SMC3,YJL074C,0.0727969348659004
ICS3,YJL077C,0.0117333333333333
,YJL077W-A,0.0229333333333333
,YJL077W-B,-0.000557413600891864
PRY3,YJL078C,0.113154960981048
PRY1,YJL079C,0.0912
SCP160,YJL080C,0.698564593301435
IML2,YJL082W,0.127247579529737
TAX4,YJL083W,0.00586666666666667
ALY2,YJL084C,0.0491059514278089
EXO70,YJL085W,0.0484048404840484
TRL1,YJL087C,0.0373514431239389
ARG3,YJL088W,0.985611510791367
SIP4,YJL089W,0.0229333333333333
DPB11,YJL090C,0.00304136253041363
GWT1,YJL091C,0.116993464052288
SRS2,YJL092W,0.054837446141794
TOK1,YJL093C,0.00213333333333333
KHA1,YJL094C,0.0112
BCK1,YJL095W,0.0143589743589744
PHS1,YJL097W,0.2016
SAP185,YJL098W,0.0472297910990009
CHS6,YJL099W,0.0245333333333333
LSB6,YJL100W,0.0104712041884817
GSH1,YJL101C,0.0889348500517063
GSM1,YJL103C,0.00693333333333333
PAM16,YJL104W,0.188172043010753
SET4,YJL105W,0.000800000000000002
IME2,YJL106W,0.00106666666666667
,YJL107C,0.000557413600891863
PRM10,YJL108C,0.00334448160535117
UTP10,YJL109C,0.0450379680544645
GZF3,YJL110C,0.00273504273504273
MDV1,YJL112W,0.0752688172043011
ASF1,YJL115W,0.252359662195728
NCA3,YJL116C,0.0088
PHO86,YJL117W,0.225533158048495
RPE1,YJL121C,0.536331052460085
ALB1,YJL122W,0.0791226008617313
MTC1,YJL123C,0.503747148908439
LSM1,YJL124C,0.21113127646703
GCD14,YJL125C,0.0575793184488837
NIT2,YJL126W,0.0336
SPT10,YJL127C,0.00518582541054451
,YJL127C-B,0.0241864555848725
,YJL127W-A,0.0
TRK1,YJL129C,0.00586666666666667
URA2,YJL130C,0.749318801089918
AIM23,YJL131C,0.079646017699115
,YJL132W,0.0048
,YJL133C-A,1.90005402485143
MRS3,YJL133W,0.00368731563421829
LCB3,YJL134W,0.017948717948718
RPS21B,YJL136C,2.04151291512915
,YJL136W-A,0.0048
GLG2,YJL137C,0.0597811582599413
TIF2,YJL138C,0.95359477124183
YUR1,YJL139C,0.0238870792616721
RPB4,YJL140W,0.205574912891986
YAK1,YJL141C,0.0563298490127758
,YJL144W,0.0976781425140112
SFH5,YJL145W,0.0984437205935577
IDS2,YJL146W,0.102815979043877
,YJL147C,0.0331858407079646
RPA34,YJL148W,0.102765077291531
DAS1,YJL149W,-0.000533333333333332
SNA3,YJL151C,0.401737242128122
INO1,YJL153C,0.149499284692418
VPS35,YJL154C,0.0884235020360675
FBP26,YJL155C,0.118572292800968
SSY5,YJL156C,0.00213333333333333
,YJL156W-A,0.00676818950930626
FAR1,YJL157C,0.00161550888529887
CIS3,YJL158C,0.0117333333333333
HSP150,YJL159W,0.1424
,YJL160C,0.000533333333333334
FMP33,YJL161W,0.0708133971291866
JJJ2,YJL162C,0.00669099756690997
,YJL163C,0.0111482720178372
TPK1,YJL164C,0.198761811665037
HAL5,YJL165C,0.0178372352285396
QCR8,YJL166W,
,YJL171C,0.0885333333333333
CPS1,YJL172W,0.0184089414858646
KRE9,YJL174W,0.0122666666666667
SWI3,YJL176C,0.110974610974611
RPL17B,YJL177W,1.62978283350569
ATG27,YJL178C,0.256333830104322
PFD1,YJL179W,0.126498800959233
ATP12,YJL180C,0.114619883040936
,YJL181W,0.0
,YJL182C,0.0171081677704194
MNN11,YJL183W,0.0343955488113303
GON7,YJL184W,0.144016758313695
MNN5,YJL186W,0.0128
SWE1,YJL187C,0.0016
RPS22A,YJL190C,0.0557365182772349
SOP4,YJL192C,0.24367816091954
,YJL193W,0.000533333333333334
CDC6,YJL194W,0.000584282792871752
ELO1,YJL196C,0.401917404129794
UBP12,YJL197W,0.0338865836791148
PHO90,YJL198W,0.00439753737906772
MBB1,YJL199C,0.0304017372421281
ACO2,YJL200C,0.930981929022425
ECM25,YJL201W,0.0602981029810298
PRP21,YJL203W,0.0241587575496117
NCE101,YJL205C,0.0167106420404573
,YJL206C,0.000533333333333334
LAA1,YJL207C,0.0325333333333333
NUC1,YJL208C,0.00439753737906772
CBP1,YJL209W,0.0172413793103448
OPT1,YJL212C,0.00202326757713708
,YJL213W,0.000278706800445932
,YJL215C,0.0041343669250646
IMA5,YJL216C,0.0048
REE1,YJL217W,0.883478260869565
,YJL218W,0.0117333333333333
HXT9,YJL219W,0.00586666666666667
IMA4,YJL221C,-0.000509683995922529
VTH2,YJL222W,0.00854700854700855
,YJL222W-A,0.00883002207505519
,YJL222W-B,0.00155038759689922
AVT1,YJR001W,-1.15648231731787e-18
MPP10,YJR002W,-0.00213333333333333
,YJR003C,0.261290322580645
SAG1,YJR004C,0.00533333333333333
LSO1,YJR005C-A,0.00693333333333333
APL1,YJR005W,0.0417422867513612
POL31,YJR006W,0.0356629278113316
MHO1,YJR008W,0.309610705596107
TDH2,YJR009C,3.87051482059282
SPC1,YJR010C-A,0.236453201970443
MET3,YJR010W,0.0531975099037917
,YJR011C,0.0106666666666667
,YJR012C,0.0245333333333333
GPI14,YJR013W,0.0528
TMA22,YJR014W,0.366030881017257
,YJR015W,0.00323886639676113
ILV3,YJR016C,1.50856697819315
ESS1,YJR017C,0.194756554307116
TES1,YJR019C,0.100923482849604
LSM8,YJR022W,0.0984033887259694
MDE1,YJR024C,0.132753623188406
BNA1,YJR025C,0.558340535868626
,YJR030C,0.00222965440356745
GEA1,YJR031C,0.0413368513632366
CPR7,YJR032W,0.0828796128251664
RAV1,YJR033C,0.0650887573964497
PET191,YJR034W,0.00611620795107034
RAD26,YJR035W,0.00849673202614379
HUL4,YJR036C,0.0035677879714577
,YJR038C,0.00761421319796954
,YJR039W,0.00739041794087666
GEF1,YJR040W,0.0290519877675841
URB2,YJR041C,0.0309166122360113
NUP85,YJR042W,0.10951239008793
POL32,YJR043C,0.0569744597249509
ANB1,YJR047C,0.057221647707687
CYC1,YJR048W,0.0287631831255992
UTR1,YJR049C,0.100968188105118
ISY1,YJR050W,0.0166666666666667
OSM1,YJR051W,0.0331345261762757
RAD7,YJR052W,0.0183805265772479
BFA1,YJR053W,0.00407213496218732
KCH1,YJR054W,0.00512820512820513
HIT1,YJR055W,0.00961052099140111
,YJR056C,0.0
CDC8,YJR057W,0.0942028985507246
APS2,YJR058C,0.0211736237144586
PTK2,YJR059W,0.214975845410628
CBF1,YJR060W,0.134066509557476
,YJR061W,0.0107033639143731
NTA1,YJR062C,0.0827956989247312
CCT5,YJR064W,0.0188583078491335
TOR1,YJR066W,0.00756253635834787
YAE1,YJR067C,0.0561456752655539
RFC2,YJR068W,0.15598609041232
HAM1,YJR069C,0.346430910281598
LIA1,YJR070C,0.353763440860215
OPI3,YJR073C,0.496551724137931
MOG1,YJR074W,0.464573268921095
HOC1,YJR075W,0.0761904761904762
CDC11,YJR076C,0.196286472148541
,YJR079W,0.000509683995922528
AIM24,YJR080C,0.239494883518398
EAF6,YJR082C,0.0683898761443188
ACF4,YJR083C,0.0504587155963303
,YJR084W,0.0512345679012346
,YJR085C,0.312706270627063
EMC2,YJR088C,0.215086646279307
BIR1,YJR089W,0.00372736954206603
JSN1,YJR091C,0.0305810397553517
BUD4,YJR092W,0.0044004400440044
FIP1,YJR093C,0.0450379680544645
RPL43B,YJR094W-A,
SFC1,YJR095W,0.893476044852192
,YJR096W,0.328492392807746
JJJ3,YJR097W,0.00202326757713708
,YJR098C,0.0179710144927536
YUH1,YJR099W,0.101936799184506
AIM25,YJR100C,0.0499490316004077
RSM26,YJR101W,0.178494623655914
VPS25,YJR102C,0.0479102956167176
SOD1,YJR104C,4.85587975243148
ECM27,YJR106W,-0.000509683995922529
,YJR107W,0.00132275132275132
ABM1,YJR108W,0.000509683995922529
CPA2,YJR109C,0.319750990379174
YMR1,YJR110W,0.0154790499065919
NNF1,YJR112W,0.0295081967213115
,YJR112W-A,0.00305810397553517
RSM7,YJR113C,0.193979933110368
,YJR115W,0.00713557594291539
TDA4,YJR116W,0.0418803418803419
STE24,YJR117W,0.150866462793068
ILM1,YJR118C,0.378947368421053
JHD2,YJR119C,0.0119760479041916
ATP2,YJR121W,7.33878504672897
IBA57,YJR122W,0.0222222222222222
,YJR124C,0.00203873598369011
ENT3,YJR125C,0.210202286719437
VPS70,YJR126C,0.00152905198776759
RSF2,YJR127C,0.00646725949878739
EFM3,YJR129C,0.0426829268292683
STR2,YJR130C,0.0397579948141746
MNS1,YJR131W,0.070935960591133
NMD5,YJR132W,0.0625730994152047
XPT1,YJR133W,0.244347826086957
SGM1,YJR134C,0.0433231396534149
MCM22,YJR135C,0.00881542699724518
TIM8,YJR135W-A,0.0545361875637105
TTI2,YJR136C,0.0192416525183928
MET5,YJR137C,0.018970189701897
IML1,YJR138W,0.0252136752136752
HOM6,YJR139C,1.17688172043011
,YJR141W,0.0085978835978836
,YJR142W,0.173941798941799
PMT4,YJR143C,0.240755735492578
,YJR146W,0.000661375661375661
HMS2,YJR147W,0.00185185185185185
BAT2,YJR148W,0.262448132780083
DAN1,YJR150C,0.0105820105820106
DAN4,YJR151C,-0.00264550264550265
,YJR151W-A,0.00661375661375661
DAL5,YJR152W,0.0
PGU1,YJR153W,-0.000661375661375661
,YJR154W,0.256775067750677
AAD10,YJR155W,0.000661375661375661
THI11,YJR156C,0.00458365164247517
MPH3,YJR160C,-1.15648231731787e-18
COS5,YJR161C,-0.000509683995922528
,YJR162C,-0.00155038759689922
MET14,YKL001C,0.034621578099839
DID4,YKL002W,0.157172071282501
MRP17,YKL003C,0.114197530864198
AUR1,YKL004W,0.0320987654320988
BYE1,YKL005C,0.0162885398487493
SFT1,YKL006C-A,0.000509683995922528
CAP1,YKL007W,0.44994499449945
LAC1,YKL008C,0.225529100529101
MRT4,YKL009W,0.3650607128868
UFD4,YKL010C,0.093071354705274
CCE1,YKL011C,0.0326797385620915
PRP40,YKL012W,0.0202614379084967
URB1,YKL014C,0.0503597122302158
PUT3,YKL015W,0.00299760191846523
ATP7,YKL016C,2.51006124234471
HCS1,YKL017C,0.0287179487179487
,YKL018C-A,0.0394202898550725
RAM2,YKL019W,-0.000330687830687831
SPT23,YKL020C,0.00128205128205128
MAK11,YKL021C,0.206896551724138
CDC16,YKL022C,0.0103537532355479
,YKL023W,0.0594227504244482
URA6,YKL024C,0.31801889866406
PAN3,YKL025C,0.116531165311653
GPX1,YKL026C,0.222883597883598
TCD2,YKL027W,0.0700589970501475
TFA1,YKL028W,0.0973671137605564
MAE1,YKL029C,0.178477690288714
,YKL031W,0.000516795865633076
TTI1,YKL033W,0.0139130434782609
,YKL033W-A,0.0185185185185185
TUL1,YKL034W,-0.000661375661375661
UGP1,YKL035W,1.15060418508694
AIM26,YKL037W,-0.00132275132275132
RGT1,YKL038W,0.0239520958083832
PTM1,YKL039W,0.268249780123131
VPS24,YKL041W,0.130308318789994
SPC42,YKL042W,0.032520325203252
PHD1,YKL043W,0.00478927203065134
PRI2,YKL045W,0.012779552715655
DCW1,YKL046C,0.101190476190476
ANR2,YKL047W,0.0407470288624788
ELM1,YKL048C,0.00861497680583168
CSE4,YKL049C,0.00522648083623693
,YKL050C,0.0330687830687831
SFK1,YKL051W,0.0305867665418227
ASK1,YKL052C,0.0447934845840605
DEF1,YKL054C,0.0885668276972625
OAR1,YKL055C,0.0989247311827957
TMA19,YKL056C,2.78750368405541
NUP120,YKL057C,0.0521831735889244
TOA2,YKL058W,0.172562553925798
MPE1,YKL059C,0.0479338842975207
BLI1,YKL061W,0.0588624338624339
,YKL063C,0.0515873015873016
MNR2,YKL064W,0.0374753451676529
YET1,YKL065C,0.486238532110092
,YKL065W-A,0.570360598065084
,YKL066W,0.0101522842639594
YNK1,YKL067W,1.84035087719298
NUP100,YKL068W,0.0382337102854066
,YKL068W-A,1.15648231731787e-18
,YKL069W,0.0307793058284217
,YKL070W,0.0317460317460317
,YKL071W,0.00107787658313123
STB6,YKL072W,0.0085978835978836
LHS1,YKL073W,0.0205026455026455
MUD2,YKL074C,0.0209876543209877
,YKL075C,0.0127536231884058
PSY1,YKL076C,0.0
,YKL077W,0.0509259259259259
DHR2,YKL078W,0.0138751238850347
VMA5,YKL080W,0.720955483170467
TEF4,YKL081W,0.314092563702548
HOT13,YKL084W,0.00595238095238095
MDH1,YKL085W,4.96544181977253
SRX1,YKL086W,0.163173652694611
CYT2,YKL087C,0.00702323068611561
CAB3,YKL088W,0.0752032520325203
MIF2,YKL089W,0.00683760683760683
CUE2,YKL090W,0.00925925925925926
,YKL091C,0.111783347738404
BUD2,YKL092C,0.0224358974358974
MBR1,YKL093W,0.185846560846561
YJU3,YKL094W,0.196762771876581
YJU2,YKL095W,0.0162835249042146
,YKL096C-B,0.00132275132275132
CWP1,YKL096W,0.474867724867725
CWP2,YKL096W-A,1.27573904179409
,YKL097C,0.00253807106598985
MTC2,YKL098W,0.00968399592252803
UTP11,YKL099C,0.0165343915343915
,YKL100C,0.218337730870712
