gene,goId
UBP2,"['GO:0010636', 'GO:0016579', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0010992', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0043162', 'GO:0005737', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0016578', 'GO:0016578', 'GO:0004843', 'GO:0008233', 'GO:0008234', 'GO:0016787', 'GO:0006508', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0004843', 'GO:0004843', 'GO:0006511', 'GO:0016579']"
UBP3,"['GO:0003729', 'GO:0004843', 'GO:0004843', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0034517', 'GO:0047484', 'GO:0047484', 'GO:0060628', 'GO:0005737', 'GO:0005737', 'GO:1990861', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0003729', 'GO:0005829', 'GO:0045053', 'GO:0045053', 'GO:0045053', 'GO:0045053', 'GO:0045053', 'GO:0045053', 'GO:0004843', 'GO:0008233', 'GO:0008234', 'GO:0016787', 'GO:0006508', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0004843', 'GO:0004843', 'GO:0006511', 'GO:0016579']"
UBP5,"['GO:0016579', 'GO:0004843', 'GO:0016579', 'GO:0000131', 'GO:0005935', 'GO:0004843', 'GO:0004843', 'GO:0006511', 'GO:0004843', 'GO:0008233', 'GO:0008234', 'GO:0016787', 'GO:0006508']"
UBP7,"['GO:0004843', 'GO:0016579', 'GO:0005737', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0004843', 'GO:0008233', 'GO:0008234', 'GO:0016787', 'GO:0006508', 'GO:0005737', 'GO:0005737', 'GO:0004843', 'GO:0004843', 'GO:0006511', 'GO:0016579', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579']"
UBP8,"['GO:0004843', 'GO:0008380', 'GO:0016578', 'GO:0034729', 'GO:0051568', 'GO:0000124', 'GO:0000124', 'GO:0046695', 'GO:0071819', 'GO:0004843', 'GO:0008233', 'GO:0008234', 'GO:0016787', 'GO:0046872', 'GO:0006508', 'GO:0005634', 'GO:0005634', 'GO:0060090', 'GO:0060090', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0008270', 'GO:0006511', 'GO:0016578', 'GO:0016579']"
UBP9,"['GO:0004843', 'GO:0016579', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0005829', 'GO:0004843', 'GO:0004843', 'GO:0006511', 'GO:0016579', 'GO:0005737', 'GO:0004843', 'GO:0008233', 'GO:0008234', 'GO:0016787', 'GO:0006508', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004843', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0004197', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579', 'GO:0016579']"
UBR2,"['GO:0061630', 'GO:0006511', 'GO:0006511', 'GO:0006511', 'GO:0006511', 'GO:0006511', 'GO:0004842', 'GO:0004842', 'GO:0000209', 'GO:0000209', 'GO:0071629', 'GO:0071629', 'GO:0071629', 'GO:0071629', 'GO:1990304', 'GO:1990304', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0008270', 'GO:0071596', 'GO:0016740', 'GO:0046872', 'GO:0016567', 'GO:0005737', 'GO:0005737', 'GO:0016567', 'GO:0016567', 'GO:0016567', 'GO:0016567', 'GO:0016567', 'GO:0061630', 'GO:0061630', 'GO:0061630', 'GO:0061630', 'GO:0061630', 'GO:0061630', 'GO:0071596', 'GO:0071596', 'GO:0071596', 'GO:0000151', 'GO:0000151', 'GO:0000151']"
UBS1,"['GO:0003674', 'GO:0005634', 'GO:0006611', 'GO:0016567']"
UBX2,"['GO:0072671', 'GO:0030674', 'GO:0030674', 'GO:0030674', 'GO:0030674', 'GO:0030433', 'GO:0030433', 'GO:0030433', 'GO:0030433', 'GO:0030433', 'GO:0030433', 'GO:0030433', 'GO:0034389', 'GO:0034389', 'GO:0034389', 'GO:0034389', 'GO:0043161', 'GO:0000837', 'GO:0000839', 'GO:0000839', 'GO:0005811', 'GO:0005811', 'GO:0005887', 'GO:0030176', 'GO:0005741', 'GO:0005783', 'GO:0005783', 'GO:0005783', 'GO:0005789', 'GO:0016020', 'GO:0016021', 'GO:0030674', 'GO:0044877', 'GO:0034982']"
UBX3,"['GO:0030276', 'GO:0033523', 'GO:0072583', 'GO:0030136', 'GO:0044695', 'GO:0005737', 'GO:0005783', 'GO:0005737', 'GO:0005737']"
UBX4,"['GO:0044877', 'GO:0030433', 'GO:0030433', 'GO:0030435', 'GO:0005634', 'GO:0019898', 'GO:0005634', 'GO:0005737', 'GO:0005634', 'GO:0005634', 'GO:0005737', 'GO:0005737']"
UBX5,"['GO:0003674', 'GO:0043161', 'GO:0005634', 'GO:0005737', 'GO:0005634', 'GO:0005634', 'GO:0005737', 'GO:0005737']"
UBX6,"['GO:0003674', 'GO:0006511', 'GO:0030435', 'GO:0005634']"
UBX7,"['GO:0003674', 'GO:0006511', 'GO:0030435', 'GO:0005635', 'GO:0005783', 'GO:0005783', 'GO:0005783', 'GO:0005783']"
UFD1,"['GO:0072665', 'GO:0072671', 'GO:0031593', 'GO:0043130', 'GO:0030433', 'GO:0030970', 'GO:0030970', 'GO:0043161', 'GO:0051974', 'GO:0070651', 'GO:0071629', 'GO:0071712', 'GO:0071712', 'GO:1900182', 'GO:1900182', 'GO:1990116', 'GO:0000837', 'GO:0000837', 'GO:0000839', 'GO:0000839', 'GO:0005634', 'GO:0034098', 'GO:0034098', 'GO:1990112', 'GO:0005634', 'GO:0005829', 'GO:0031593', 'GO:0031593', 'GO:0031593', 'GO:0030433', 'GO:0030433', 'GO:0030433', 'GO:0071712', 'GO:0071712', 'GO:0071712', 'GO:0071712', 'GO:0034098', 'GO:0034098', 'GO:0034098', 'GO:0034098', 'GO:0034098', 'GO:0034098', 'GO:0006274', 'GO:0030894', 'GO:0006511']"
UFD2,"['GO:0070936', 'GO:0005634', 'GO:0030433', 'GO:0034450', 'GO:0006511', 'GO:0006511', 'GO:0016567', 'GO:0030433', 'GO:0031398', 'GO:0016567', 'GO:0016567', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005737', 'GO:0016740', 'GO:0016567', 'GO:0005634', 'GO:0005634', 'GO:0005737', 'GO:0005737', 'GO:0034450', 'GO:0034450', 'GO:0034450', 'GO:0034450', 'GO:0034450', 'GO:0000209', 'GO:0000209', 'GO:0000209', 'GO:0000209', 'GO:0000209', 'GO:0030433', 'GO:0030433', 'GO:0004842', 'GO:0034450', 'GO:0034450', 'GO:0006511', 'GO:0000151', 'GO:0000151']"
UFD4,"['GO:0061630', 'GO:0006511', 'GO:0035519', 'GO:0010994', 'GO:0051974', 'GO:1904855', 'GO:1904855', 'GO:1904855', 'GO:0005634', 'GO:0005737', 'GO:0005739', 'GO:0005739', 'GO:0016740', 'GO:0004842', 'GO:0004842']"
UFE1,"['GO:0005484', 'GO:0006890', 'GO:0016320', 'GO:0048279', 'GO:0048279', 'GO:0005783', 'GO:0016021', 'GO:0031201', 'GO:0005783', 'GO:0005783', 'GO:0005783', 'GO:0005783', 'GO:0015031', 'GO:0016192', 'GO:0005783', 'GO:0005789', 'GO:0016020', 'GO:0016021', 'GO:0006890', 'GO:0006890', 'GO:0006890', 'GO:0031201', 'GO:0031201']"
UFO1,"['GO:0030674', 'GO:0030674', 'GO:0006974', 'GO:0031146', 'GO:0031146', 'GO:0031146', 'GO:0071406', 'GO:0005634', 'GO:0004842', 'GO:0004842', 'GO:0004842', 'GO:0004842', 'GO:0005737', 'GO:0019005', 'GO:0019005', 'GO:0019005', 'GO:0019005', 'GO:0019005', 'GO:0005737', 'GO:0016567', 'GO:0031146', 'GO:0031146', 'GO:0019005', 'GO:0019005', 'GO:0004842', 'GO:0004842', 'GO:0004842', 'GO:0004842', 'GO:0004842', 'GO:0004842']"
UGA1,"['GO:0003867', 'GO:0009450', 'GO:0005829', 'GO:0008483', 'GO:0016740', 'GO:0034386', 'GO:0005737', 'GO:0005737', 'GO:0005739', 'GO:0005739', 'GO:0005739', 'GO:0005739', 'GO:0005739', 'GO:0005739', 'GO:0003867', 'GO:0008483', 'GO:0030170', 'GO:0009448', 'GO:0003867', 'GO:0003867', 'GO:0003867', 'GO:0003867', 'GO:0003867', 'GO:0003867', 'GO:0003867', 'GO:0030170', 'GO:0030170', 'GO:0030170', 'GO:0030170', 'GO:0030170', 'GO:0030170', 'GO:0009450', 'GO:0009450', 'GO:0009450', 'GO:0009450', 'GO:0009450', 'GO:0009450', 'GO:0009450', 'GO:0003824', 'GO:0003824']"
UGA2,"['GO:0016620', 'GO:0009013', 'GO:0009013', 'GO:0006540', 'GO:0006540', 'GO:0009450', 'GO:0009450', 'GO:0034599', 'GO:0005737', 'GO:0009013', 'GO:0016491', 'GO:0009450', 'GO:0009013', 'GO:0016491', 'GO:0016491', 'GO:0016491', 'GO:0016491', 'GO:0016491', 'GO:0009450', 'GO:0004777', 'GO:0004777', 'GO:0004777', 'GO:0004777', 'GO:0004777', 'GO:0004777']"
UGA3,"['GO:0006355', 'GO:0006355', 'GO:0000978', 'GO:0001010', 'GO:0001010', 'GO:0001080', 'GO:0009450', 'GO:0019740', 'GO:0005634', 'GO:0000981', 'GO:0000981', 'GO:0008270', 'GO:0008270', 'GO:0001228', 'GO:0003677', 'GO:0046872', 'GO:0005634', 'GO:0005634', 'GO:0000976', 'GO:0000976', 'GO:0000976', 'GO:0000976', 'GO:0000976', 'GO:0000976', 'GO:0003700', 'GO:0003700', 'GO:0003700', 'GO:0003700', 'GO:0003700', 'GO:0045944', 'GO:0045944', 'GO:0045944', 'GO:0045944', 'GO:0045944', 'GO:0045944', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634']"
UGA4,"['GO:0015495', 'GO:0015495', 'GO:0015812', 'GO:0015812', 'GO:0055085', 'GO:0055085', 'GO:0000329', 'GO:0000329', 'GO:0005773', 'GO:0005774', 'GO:0016020', 'GO:0016021', 'GO:0006865', 'GO:0022857', 'GO:0055085', 'GO:0055085', 'GO:0016020', 'GO:0016021', 'GO:0015489', 'GO:0015812', 'GO:0015847']"
UGO1,"['GO:0003674', 'GO:0008053', 'GO:0008053', 'GO:0031307', 'GO:0005739', 'GO:0005739', 'GO:0005741', 'GO:0031305', 'GO:0031305', 'GO:0015234', 'GO:0015234', 'GO:0030974', 'GO:0030974', 'GO:0030974', 'GO:0030974', 'GO:0030974', 'GO:0030974', 'GO:0030974', 'GO:0005739', 'GO:0005741', 'GO:0005741', 'GO:0016020', 'GO:0016021']"
UGP1,"['GO:0003983', 'GO:0070569', 'GO:0005978', 'GO:0005978', 'GO:0005978', 'GO:0005992', 'GO:0005992', 'GO:0006011', 'GO:0006011', 'GO:0006011', 'GO:0006011', 'GO:0006078', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005886', 'GO:0003983', 'GO:0016740', 'GO:0016779', 'GO:0046872', 'GO:0010494', 'GO:0070569', 'GO:0005977', 'GO:0005977', 'GO:0005977', 'GO:0005977', 'GO:0005977', 'GO:0006011', 'GO:0006011', 'GO:0006011', 'GO:0006011', 'GO:0006011', 'GO:0006011', 'GO:0003983', 'GO:0003983', 'GO:0003983', 'GO:0003983', 'GO:0003983', 'GO:0003983', 'GO:0003983', 'GO:0003983', 'GO:0003983', 'GO:0006011']"
UGX2,"['GO:0003674', 'GO:0008150', 'GO:0005575']"
UIP3,"['GO:0003674', 'GO:0008150', 'GO:0005635', 'GO:0000329', 'GO:0005634', 'GO:0005886', 'GO:0005886', 'GO:0016020', 'GO:0016021', 'GO:0031965']"
UIP4,"['GO:0003674', 'GO:0008150', 'GO:0005635', 'GO:0005783', 'GO:0005741', 'GO:0005783', 'GO:0005634', 'GO:0005635', 'GO:0005739', 'GO:0005741', 'GO:0005741', 'GO:0005783', 'GO:0005789', 'GO:0016020']"
UIP5,"['GO:0003674', 'GO:0008150', 'GO:0005635', 'GO:0000139', 'GO:0000139', 'GO:0000139', 'GO:0005789', 'GO:0005789', 'GO:0005789', 'GO:0005793', 'GO:0005793', 'GO:0005793', 'GO:0005793', 'GO:0005793', 'GO:0030134', 'GO:0030134', 'GO:0030134', 'GO:0030134', 'GO:0000324', 'GO:0005634', 'GO:0016020', 'GO:0016021', 'GO:0031965', 'GO:0016020', 'GO:0005537', 'GO:0005537', 'GO:0006888', 'GO:0006888', 'GO:0006888', 'GO:0007029', 'GO:0007029', 'GO:0007030', 'GO:0007030']"
ULA1,"['GO:0019781', 'GO:0019781', 'GO:0045116', 'GO:0045116', 'GO:0005575', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0005737', 'GO:0019781', 'GO:0000166', 'GO:0005524', 'GO:0008641', 'GO:0045116', 'GO:0045116', 'GO:0045116', 'GO:0045116', 'GO:0045116', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0032446', 'GO:0019781', 'GO:0019781', 'GO:0045116']"
ULP1,"['GO:0008234', 'GO:0044877', 'GO:0008234', 'GO:0000086', 'GO:0016926', 'GO:0016926', 'GO:0005635', 'GO:0005635', 'GO:0005730', 'GO:0070140', 'GO:0070140', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0005634', 'GO:0008233', 'GO:0008234', 'GO:0016787', 'GO:0006508', 'GO:0016926', 'GO:0016926', 'GO:0016926', 'GO:0016926', 'GO:0016926', 'GO:0016926', 'GO:0016926', 'GO:0016926', 'GO:0016926', 'GO:0016926', 'GO:0016926', 'GO:0016926', 'GO:0016926', 'GO:0016926', 'GO:0006508']"
ULP2,"['GO:0008234', 'GO:0006276', 'GO:0006276', 'GO:0007094', 'GO:0016926', 'GO:0016926', 'GO:0030261', 'GO:0005634', 'GO:0006355', 'GO:0070140', 'GO:0070140', 'GO:0000785', 'GO:0008233', 'GO:0008234', 'GO:0016787', 'GO:0006508', 'GO:0008234', 'GO:0006508', 'GO:0003711']"
ULS1,"['GO:0000776', 'GO:0008094', 'GO:0032183', 'GO:0006333', 'GO:0007533', 'GO:2001033', 'GO:0005634', 'GO:0005634', 'GO:0005730', 'GO:0005634', 'GO:0005737', 'GO:0005739', 'GO:0005739', 'GO:0005737', 'GO:0005737', 'GO:0005524', 'GO:0000166', 'GO:0004386', 'GO:0005524', 'GO:0016787', 'GO:0046872', 'GO:0005634', 'GO:0005634']"
